id,outlet_name,restaurant_name
5c53db75a352352454476530,Naivaidyam,Naivaidyam
5c53db76a3523524544767ea,Neha Restaurant,Neha Restaurant
5c53db76a35235245447688b,Nerbada Sweets & Restaurant,Nerbada Sweets & Restaurant
5c53db76a3523524544768b8,New Bhopal Dhaba and Restaurant,New Bhopal Dhaba and Restaurant
5c53db76a3523524544768f1,New Chanchal's Khatta Meetha,New Chanchal's Khatta Meetha
5c53db77a3523524544768fe,New Chicken Zayqa,New Chicken Zayqa
5c53db77a352352454476917,New Famous Hotel,New Famous Hotel
5c53db77a352352454476927,New Gazala Hotel,New Gazala Hotel
5c53db77a35235245447699f,New Hakeem Hotel,New Hakeem Hotel
5c53db77a352352454476a45,New Indian Coffee House,New Indian Coffee House
5c53db79a352352454476b00,New Inn Restaurant,New Inn Restaurant
5c53db79a352352454476b3b,New Pizza Center 2,New Pizza Center 2
5c53db79a352352454476b78,New Pizza Centre,New Pizza Centre
5c53db79a352352454476b8a,New Raj Gajak,New Raj Gajak
5c53db7aa352352454476c3a,New Zam Zam,New Zam Zam
5c53db7aa352352454476c4b,Nice Restaurant,Nice Restaurant
5c53db7aa352352454476cb7,Nite Cuisine,Nite Cuisine
5c53db7aa352352454476d15,NM South Indian Food Chain,NM South Indian Food Chain
5c53db7aa352352454476d16,Nukkad BBQ,Nukkad BBQ
5c53db7aa352352454476d27,O2 SHAKES,O2 SHAKES
5c53db7aa352352454476dad,Ocean Cafe,Ocean Cafe
5c53db7aa352352454476de8,Oh My Grill,Oh My Grill
5c53db7ba352352454476e35,Oh! MilkShake,Oh! MilkShake
5c53db7ba352352454476ec1,Olive & Honey Restaurant,Olive & Honey Restaurant
5c53db7ca352352454476f25,Om Barfi House Sweets and Fast Food,Om Barfi House Sweets and Fast Food
5c53db7ca352352454476f4e,Omni Bakers,Omni Bakers
5c53db7ca352352454476f6a,Omni Bakers,Omni Bakers
5c53db7ca352352454476f77,Online Restaurant,Online Restaurant
5c53db7ca352352454476fe5,Oolong Tea Cafe,Oolong Tea Cafe
5c53db7ca352352454477024,Orient Lake Treat,Orient Lake Treat
5c53db7ca352352454477084,Out Of Oven,Out Of Oven
5c53db7ca352352454477085,Oye Kukkad,Oye Kukkad
5c53db7ca352352454477111,P P Food Lounge,P P Food Lounge
5c53db7da352352454477165,P R Food,P R Food
5c53db7da35235245447717e,Paan Wala,Paan Wala
5c53db7da35235245447717f,Paan-E-Bhopal,Paan-E-Bhopal
5c53db7da352352454477195,Padharo Sa,Padharo Sa
5c53db7da3523524544771dd,Pakiza Restaurant,Pakiza Restaurant
5c53db7da3523524544771e8,Palpa Seth,Palpa Seth
5c53db7da352352454477240,Panj Taara,Panj Taara
5c53db7ea35235245447727f,Paratha Shots,Paratha Shots
5c53db7ea35235245447734e,Peppers Restaurant & Fast Food,Peppers Restaurant & Fast Food
5c53db7ea35235245447734f,Pet Pooja,Pet Pooja
5c53db7ea3523524544773d9,Pet Pooja,Pet Pooja
5c53db7ea35235245447747d,Pind Balluchi,Pind Balluchi
5c53db7ea352352454477495,Pizza Brothers,Pizza Brothers
5c53db7da35235245447722c,Panchwati Restaurant,Panchwati Restaurant
5c53db7ea3523524544774c5,Pizza Hut,Pizza Hut
5c53db7ea3523524544774fe,Pizza Hut,Pizza Hut
5c53db7fa352352454477547,Pocket Roti,Pocket Roti
5c53db7fa352352454477581,Pooja Bhojnalay,Pooja Bhojnalay
5c53db7fa3523524544775dd,Pooja Veg Bhojanalay,Pooja Veg Bhojanalay
5c53db7fa35235245447765c,Prada Food Zone,Prada Food Zone
5c53db7fa352352454477710,Prakash Family Restaurant,Prakash Family Restaurant
5c53db7fa35235245447771b,Prince Bakery,Prince Bakery
5c53db7fa352352454477734,Publika Chinese Restaurant,Publika Chinese Restaurant
5c53db7fa352352454477769,Pullet House,Pullet House
5c53db7fa3523524544777a0,Punjabi Chulha,Punjabi Chulha
5c53db7fa3523524544777a7,Punjabi Rasoi,Punjabi Rasoi
5c53db80a35235245447784e,Pure Sip,Pure Sip
5c53db80a3523524544778e8,Qrawcity Lounge and Restaurant,Qrawcity Lounge and Restaurant
5c53db80a352352454477904,Quality Fast Food Point,Quality Fast Food Point
5c53db80a3523524544779b2,R.K Residency,R.K Residency
5c53db80a352352454477aca,Raas - Hotel Sangam,Raas - Hotel Sangam
5c53db81a352352454477af4,Radhe Radhe Fast Food and Restaurant,Radhe Radhe Fast Food and Restaurant
5c53db81a352352454477b0d,Rahul meena momos and shakes,Rahul meena momos and shakes
5c53db81a352352454477b30,Rahul Meena Momos,Rahul Meena Momos
5c53db81a352352454477b49,Rahul Protiens,Rahul Protiens
5c53db82a352352454477ba9,Raj Darbar,Raj Darbar
5c53db82a352352454477c07,Rajbhog Restaurant,Rajbhog Restaurant
5c53db82a352352454477cbe,Rajhans Regent Bakery,Rajhans Regent Bakery
5c53db82a352352454477d7c,Rajhans Restaurant,Rajhans Restaurant
5c53db82a352352454477d81,Rajhans Thali,Rajhans Thali
5c53db82a352352454477c75,Rajhans Fast Food,Rajhans Fast Food
5c53db82a352352454477d82,Rajhans Thali,Rajhans Thali
5c53db82a352352454477dce,Rajoriya DK Restaurant,Rajoriya DK Restaurant
5c53db83a352352454477e22,Rajoriya Restaurant,Rajoriya Restaurant
5c53db85a352352454477e7d,Raju Bhai Amar Hotel,Raju Bhai Amar Hotel
5c53db85a352352454477e7e,Raju South Indian Corner,Raju South Indian Corner
5c53db85a352352454477e86,Raju Tea Stall,Raju Tea Stall
5c53db85a352352454477ebc,Ramas Cottage,Ramas Cottage
5c53db85a352352454477ede,Ramu Dada Ka Barf Rasmalai Dona,Ramu Dada Ka Barf Rasmalai Dona
5c53db85a352352454477fc9,Ranjit's Lakeview,Ranjit's Lakeview
5c53db85a352352454478058,Rasoi,Rasoi
5c53db86a3523524544780c1,Ratan's Little Paradise,Ratan's Little Paradise
5c53db86a35235245447815a,Ratlami Namkeen Sweets & Bakery,Ratlami Namkeen Sweets & Bakery
5c53db86a352352454478197,Raw @ BAGMUGALIA,Raw @ BAGMUGALIA
5c53db86a352352454478203,Red Chilli Family Restaurant,Red Chilli Family Restaurant
5c53db86a352352454478223,Red Velvet Cafe,Red Velvet Cafe
5c53db86a3523524544781cb,Rawal's Ratlami Namkeen,Rawal's Ratlami Namkeen
5c53db86a352352454478249,Refresh Eat & Drink,Refresh Eat & Drink
5c53db86a3523524544782ac,Refresh,Refresh
5c53db86a3523524544782b7,Rehman BBQ,Rehman BBQ
5c53db87a35235245447835a,Reva Restaurant & Bar,Reva Restaurant & Bar
5c53db87a352352454478363,Rhythm Foods and Bhojnalaya,Rhythm Foods and Bhojnalaya
5c53db87a352352454478416,Rice Bowl Thai & Chinese,Rice Bowl Thai & Chinese
5c53db87a352352454478478,Rich Flavours Bakery & Restaurant,Rich Flavours Bakery & Restaurant
5c53db87a3523524544784a6,Richie's Cafe & Bakers,Richie's Cafe & Bakers
5c53db87a3523524544784a7,Road Runner,Road Runner
5c53db87a3523524544784c1,Rollitos,Rollitos
5c53db87a352352454478522,Rolls Mania,Rolls Mania
5c53db87a352352454478583,Rolls Mania,Rolls Mania
5c53db88a3523524544785cd,Rolls Mania,Rolls Mania
5c53db88a352352454478617,Rolls Mania,Rolls Mania
5c53db88a352352454478658,Rolls Mania,Rolls Mania
5c53db88a3523524544786a4,Rolls Mania,Rolls Mania
5c53db88a3523524544786db,Rolls,Rolls
5c53db88a3523524544786f3,Royal Chicken Fast Food,Royal Chicken Fast Food
5c53db88a3523524544787fa,Royal Darbar Restaurant,Royal Darbar Restaurant
5c53db88a352352454478852,Royal Kitchen Indian Restaurant,Royal Kitchen Indian Restaurant
5c53db89a352352454478899,Royal Restaurant,Royal Restaurant
5c53db89a3523524544788d4,Ruchiram Fast Food,Ruchiram Fast Food
5c53db89a352352454478913,Rudragiri Velvase Fast Food,Rudragiri Velvase Fast Food
5c53db89a35235245447899d,Rural Taste Restaurant And Coffee House,Rural Taste Restaurant And Coffee House
5c53db89a352352454478a0c,Sadda Adda,Sadda Adda
5c53db89a352352454478a4e,Saffron Express,Saffron Express
5c53db89a352352454478a53,Saffron,Saffron
5c53db89a352352454478ab6,Sagar Bhojanalay,Sagar Bhojanalay
5c53db8aa352352454478b29,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8aa352352454478bad,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8aa352352454478bed,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8aa352352454478c67,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8aa352352454478cbb,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8ba352352454478d04,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8ba352352454478d5c,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8ca352352454478dac,Sagar Gaire Fast Food,Sagar Gaire Fast Food
5c53db8ca352352454478e18,Sagar Gaire,Sagar Gaire
5c53db8ca352352454478e92,Sagar Gaire,Sagar Gaire
5c53db8ca352352454478f4f,Sagar Restaurant,Sagar Restaurant
5c53db8ca352352454478f55,Sahu Ji Health Point,Sahu Ji Health Point
5c53db8ca352352454478f8e,Sai Bhojanalay Fast Food Centre,Sai Bhojanalay Fast Food Centre
5c53db8ca352352454478fe2,Sai Kripa Bhojnalaya,Sai Kripa Bhojnalaya
5c53db8ca352352454478fe7,Sai Kripa,Sai Kripa
5c53db8da352352454479091,Sakshi Ka Gangotri Restaurant,Sakshi Ka Gangotri Restaurant
5c53db8da352352454479190,Sakshi Restaurant,Sakshi Restaurant
5c53db8da35235245447925b,SaltWater Restaurant And Pub,SaltWater Restaurant And Pub
5c53db8da35235245447927f,Sam's Midnight Snacks,Sam's Midnight Snacks
5c53db8da3523524544792a9,Sam's Pizza,Sam's Pizza
5c53db8da3523524544792b6,Sanchi - Sayaji Hotel,Sanchi - Sayaji Hotel
5c53db8da3523524544792bd,Sanchi Palour,Sanchi Palour
5c53db8da3523524544792ce,Sanchi Parlour,Sanchi Parlour
5c53db8da3523524544792d5,Sanchi Parlour,Sanchi Parlour
5c53db8ea3523524544792e1,Sanchi Parlour,Sanchi Parlour
5c53db8ea3523524544792eb,Sanchi Parlour,Sanchi Parlour
5c53db8da3523524544792c3,Sanchi Parlour,Sanchi Parlour
5c53db8ea352352454479328,Sandeep Provision,Sandeep Provision
5c53db8ea352352454479370,Sandwich Club,Sandwich Club
5c53db8ea3523524544793d0,Sandwich Express,Sandwich Express
5c53db8ea3523524544793f8,Sanjay Fresh Bake,Sanjay Fresh Bake
5c53db8ea35235245447942b,Sankalp Express,Sankalp Express
5c53db8ea352352454479452,Sankalp,Sankalp
5c53db8ea352352454479482,Santosh Fast Food,Santosh Fast Food
5c53db8ea352352454479494,SAP Pressery,SAP Pressery
5c53db8fa352352454479520,Sapna Sweets & Restaurant,Sapna Sweets & Restaurant
5c53db8fa352352454479571,Sardar Foods,Sardar Foods
5c53db8fa352352454479580,Sardar Ji Di Hatti,Sardar Ji Di Hatti
5c53db8fa3523524544795ac,Sardarji Foods,Sardarji Foods
5c53db8fa352352454479656,Sawariya Bakery & Fast Food,Sawariya Bakery & Fast Food
5c53db8fa352352454479668,Sawariya Ji,Sawariya Ji
5c53db8fa352352454479669,Seema's Kitchen,Seema's Kitchen
5c53db8fa35235245447971c,Sehra's Morar Restaurant,Sehra's Morar Restaurant
5c53db8fa352352454479727,Self Care,Self Care
5c53db8fa35235245447976e,Sethi's,Sethi's
5c53db90a3523524544797a1,Shagun Cafe,Shagun Cafe
5c53db90a35235245447987d,Shahi Durbar,Shahi Durbar
5c53db90a35235245447996e,Shahi Haveli,Shahi Haveli
5c53db90a3523524544799c5,Shakes and Snacks Fastfood,Shakes and Snacks Fastfood
5c53db90a352352454479a00,Shaktiman Fastaurant,Shaktiman Fastaurant
5c53db90a352352454479a5a,Shambys Pizza Cafe,Shambys Pizza Cafe
5c53db90a3523524544797bf,Shahar-e-Galib,Shahar-e-Galib
5c53db91a352352454479b38,Shamiyana Greens Family Restaurant,Shamiyana Greens Family Restaurant
5c53db91a352352454479bf4,Sharma And Vishnu Fast Food,Sharma And Vishnu Fast Food
5c53db91a352352454479b88,Shanky's,Shanky's
5c53db91a352352454479c31,Sharma And Vishnu Fast Food,Sharma And Vishnu Fast Food
5c53db91a352352454479d2c,Sharma And Vishnu Fast Food,Sharma And Vishnu Fast Food
5c53db92a352352454479d58,Sharma Bhojanalaya Akshayapatra Restaurant,Sharma Bhojanalaya Akshayapatra Restaurant
5c53db92a352352454479d8a,Sharma Bhojnalaya,Sharma Bhojnalaya
5c53db91a352352454479ca7,Sharma And Vishnu Fast Food,Sharma And Vishnu Fast Food
5c53db92a352352454479df0,Sharma Chinese and Fast Food,Sharma Chinese and Fast Food
5c53db92a352352454479dfc,Shaurya China Town,Shaurya China Town
5c53db92a352352454479e1a,Sher E Punjab Paji,Sher E Punjab Paji
5c53db92a352352454479e92,Shiv Shambhu Bhojnalay,Shiv Shambhu Bhojnalay
5c53db93a352352454479f4e,Shivam Cake Parlour,Shivam Cake Parlour
5c53db93a352352454479f53,Shivam's Kitchen,Shivam's Kitchen
5c53db92a352352454479ef6,Shiv Shankar Bhojnalaya,Shiv Shankar Bhojnalaya
5c53db93a352352454479fb8,Shobhit's Food Storm,Shobhit's Food Storm
5c53db93a352352454479fbb,Shree Nashta Center,Shree Nashta Center
5c53db93a35235245447a010,Shree Vaibhav Laxmi Restaurant,Shree Vaibhav Laxmi Restaurant
5c53db93a35235245447a039,Shrestha Chines & Fast Food,Shrestha Chines & Fast Food
5c53db94a35235245447a070,Shri Barfi House,Shri Barfi House
5c53db94a35235245447a0c9,Shri Gurukripa Restaurant,Shri Gurukripa Restaurant
5c53db94a35235245447a152,Shri Naivedhya,Shri Naivedhya
5c53db95a35235245447a193,Shri Raam Bhojanalya,Shri Raam Bhojanalya
5c53db95a35235245447a1fd,Shri Sai Adesh Restaurant,Shri Sai Adesh Restaurant
5c53db95a35235245447a20b,Silbatta Chicken,Silbatta Chicken
5c53db95a35235245447a218,Silbatta Chicken,Silbatta Chicken
5c53db95a35235245447a26b,Sindh Krishna Bakery,Sindh Krishna Bakery
5c53db95a35235245447a276,Singh Nonveg Restaurant,Singh Nonveg Restaurant
5c53db95a35235245447a285,Siyaram Bakery,Siyaram Bakery
5c53db95a35235245447a310,Sizzlers Restaurant,Sizzlers Restaurant
5c53db95a35235245447a358,SKY 55,SKY 55
5c53db96a35235245447a38f,Smack-A tasty Encounter,Smack-A tasty Encounter
5c53db96a35235245447a437,Socialite Seven,Socialite Seven
5c53db96a35235245447a463,Som Cafe,Som Cafe
5c53db96a35235245447a46d,South Indiz,South Indiz
5c53db96a35235245447a498,Spice Bhojnalay,Spice Bhojnalay
5c53db96a35235245447a4c2,Spice Den,Spice Den
5c53db9ca35235245447a535,Spice Ring Restaurant,Spice Ring Restaurant
5c53db9ca35235245447a5aa,Spicy Affair,Spicy Affair
5c53db9ca35235245447a5c0,Spicy Car Khana,Spicy Car Khana
5c53db9da35235245447a5dc,Spicy Fast Food Center,Spicy Fast Food Center
5c53db9da35235245447a615,Spicy n' Icy,Spicy n' Icy
5c53db9da35235245447a6c9,Spoons - Hotel K International,Spoons - Hotel K International
5c53db9da35235245447a6d3,SS Soda Point,SS Soda Point
5c53dc02a35235245447a6f6,Star Cafe,Star Cafe
5c53dc03a35235245447a73b,Street Cafe,Street Cafe
5c53dc03a35235245447a79b,Street Foods by Punjab Grill,Street Foods by Punjab Grill
5c53dc03a35235245447a7e1,Strings Cakes and Cafe,Strings Cakes and Cafe
5c53dc03a35235245447a805,Subway,Subway
5c53dc04a35235245447a832,Sugar Side Up,Sugar Side Up
5c53dc04a35235245447a909,Sukh Sagar Restaurant,Sukh Sagar Restaurant
5c53dc04a35235245447a913,Sunny's Delhi Darbar,Sunny's Delhi Darbar
5c53dc05a35235245447a96d,Swad Desh,Swad Desh
5c53dc05a35235245447a9f8,Swad Ganga Bhojnalaya,Swad Ganga Bhojnalaya
5c53dc05a35235245447aa47,Swad Junction,Swad Junction
5c53dc05a35235245447aa8f,Swad Restaurant,Swad Restaurant
5c53dc05a35235245447aad3,Swad Sandesh,Swad Sandesh
5c53dc05a35235245447ab95,Swadish Kitchen,Swadish Kitchen
5c53dc06a35235245447ac4b,Swastik Pure Veg Restaurant,Swastik Pure Veg Restaurant
5c53dc06a35235245447ac79,Szűz Café,Szűz Café
5c53dc06a35235245447acbb,T-20 Cafe Lounge,T-20 Cafe Lounge
5c53dc06a35235245447ad51,T3-The Tropical Trunk,T3-The Tropical Trunk
5c53dc06a35235245447ad89,Tabbakh,Tabbakh
5c53dc06a35235245447ad8c,Taj Foods,Taj Foods
5c53dc06a35235245447ad8d,Taj Restaurant,Taj Restaurant
5c53dc07a35235245447ae17,Tandoor Elements,Tandoor Elements
5c53dc07a35235245447ae60,Tandoori Hut,Tandoori Hut
5c53dc07a35235245447aea5,Tapree House,Tapree House
5c53dc07a35235245447af53,Tapti Restaurant,Tapti Restaurant
5c53dc07a35235245447af81,Taste Of Chenaa,Taste Of Chenaa
5c53dc07a35235245447b005,Taste Of Family Restaurant,Taste Of Family Restaurant
5c53dc07a35235245447b061,Taste Of Gujarat,Taste Of Gujarat
5c53dc08a35235245447b0a0,Taste Of Gujarat,Taste Of Gujarat
5c53dc08a35235245447b127,Taste Of India,Taste Of India
5c53dc08a35235245447b1c2,Taste Of India,Taste Of India
5c53dc08a35235245447b25e,Taste Of Street,Taste Of Street
5c53dc08a35235245447b2da,Taste of Zaffran,Taste of Zaffran
5c53dc08a35235245447b320,TCF - The Chilly Flavour,TCF - The Chilly Flavour
5c53dc09a35235245447b34a,Tea Friend's,Tea Friend's
5c53dc09a35235245447b359,Tea Friend's,Tea Friend's
5c53dc09a35235245447b3a2,Tea Holic,Tea Holic
5c53dc09a35235245447b3b4,Tea Mates,Tea Mates
5c53dc09a35235245447b3de,Tea Talks,Tea Talks
5c53dc09a35235245447b42e,Tea Ville,Tea Ville
5c53dc09a35235245447b520,TFC- Tatpar Food Centre,TFC- Tatpar Food Centre
5c53dc09a35235245447b57d,The Angry Chef,The Angry Chef
5c53dc0aa35235245447b5cf,The Angry Chef,The Angry Chef
5c53dc0aa35235245447b61c,The Backbenchers,The Backbenchers
5c53dc0aa35235245447b646,The Baker's Home,The Baker's Home
5c53dc0aa35235245447b73b,The Bentree,The Bentree
5c53dc0ba35235245447b7e0,The Bhanvi,The Bhanvi
5c53dc0ba35235245447b867,The Black Pepper Restaurnat,The Black Pepper Restaurnat
5c53dc0ba35235245447b87e,The Cheeze,The Cheeze
5c53dc0ba35235245447b8c3,The Chef Spoon,The Chef Spoon
5c53dc0ba35235245447b8da,The Chicken Express,The Chicken Express
5c53dc0ba35235245447b8f7,The Chicken Express,The Chicken Express
5c53dc0ba35235245447b8f8,The Chicken Hub,The Chicken Hub
5c53dc0ba35235245447b8f9,The Chicken Treats,The Chicken Treats
5c53dc0ca35235245447b95a,The Coffee Club-1947,The Coffee Club-1947
5c53dc0ca35235245447ba1d,The Egypt Cafe And Restro,The Egypt Cafe And Restro
5c53dc0ca35235245447bad4,"The Forestaa Bistro, Cafe and Lounge","The Forestaa Bistro, Cafe and Lounge"
5c53dc0ca35235245447bae9,The Friends Food Joint,The Friends Food Joint
5c53dc0ca35235245447bb13,The Frozzen Hut | Waffle Hut,The Frozzen Hut | Waffle Hut
5c53dc0ca35235245447bb45,The Good Bowl,The Good Bowl
5c53dc0da35235245447bb9c,The Grave Yard,The Grave Yard
5c53dc0da35235245447bbde,The Green Room Restro & Cafe,The Green Room Restro & Cafe
5c53dc0da35235245447bd01,The Highway Kitchen,The Highway Kitchen
5c53dc0da35235245447bd7f,The Himalaya Restaurant,The Himalaya Restaurant
5c53dc0ea35235245447be9a,The Hyderabad Spice,The Hyderabad Spice
5c53dc0ea35235245447befb,The Indian Spice,The Indian Spice
5c53dc0ea35235245447bf43,The Local Eatery,The Local Eatery
5c53dc0ea35235245447bf14,The Little Caffe,The Little Caffe
5c53dc0ea35235245447bfb6,The London Shakes & Cafe,The London Shakes & Cafe
5c53dc0ea35235245447bfbb,The Maggie Point,The Maggie Point
5c53dc0fa35235245447c047,The Mark Hotel and Club,The Mark Hotel and Club
5c53dc0fa35235245447c058,The Momo Fast Food,The Momo Fast Food
5c53dc0fa35235245447c09f,The Mukhtalif Taste,The Mukhtalif Taste
5c53dc0fa35235245447c167,The Nest Restaurant,The Nest Restaurant
5c53dc0fa35235245447c1ce,The Random Place,The Random Place
5c53dc0fa35235245447c1cf,The Red Balloon,The Red Balloon
5c53dc0fa35235245447c1fb,The Relish Prince,The Relish Prince
5c53dc10a35235245447c2f0,The Rooftree,The Rooftree
5c53dc10a35235245447c389,The Royal Court Bar and Restaurant,The Royal Court Bar and Restaurant
5c53dc10a35235245447c3b2,The Royal Punjab Flavours,The Royal Punjab Flavours
5c53dc10a35235245447c417,The Sandwich Cafe,The Sandwich Cafe
5c53dc10a35235245447c458,The Sandwich Hub,The Sandwich Hub
5c53dc10a35235245447c495,The Sauce Story,The Sauce Story
5c53dc10a35235245447c4da,The Second Mother Fast Food and Restaurant,The Second Mother Fast Food and Restaurant
5c53dc10a35235245447c509,The Straw,The Straw
5c53dc11a35235245447c64a,The Sundown Grill,The Sundown Grill
5c53dc11a35235245447c68f,The Super Cafe,The Super Cafe
5c53dc11a35235245447c6c7,The Thela Fast Food,The Thela Fast Food
5c53dc11a35235245447c72a,The Ultimate Foodie,The Ultimate Foodie
5c53dc11a35235245447c759,The Young Mugs Cafe,The Young Mugs Cafe
5c53dc11a35235245447c7a2,The Zara's,The Zara's
5c53dc11a35235245447c7a7,Tiffin Box,Tiffin Box
5c53dc12a35235245447c88a,Tilak's Chocolady Bakery & Restaurant,Tilak's Chocolady Bakery & Restaurant
5c53dc12a35235245447c97c,Time Out Restaurant,Time Out Restaurant
5c53dc12a35235245447c98b,Today's Special,Today's Special
5c53dc12a35235245447c9d2,TOP N TOWN,TOP N TOWN
5c53dc12a35235245447ca18,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca24,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca2d,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca48,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca50,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca57,TOP N TOWN,TOP N TOWN
5c53dc13a35235245447ca59,Top N Town,Top N Town
5c53dc13a35235245447caed,TRIO Beer Pub & Restaurant,TRIO Beer Pub & Restaurant
5c53dc13a35235245447cbff,Tripti,Tripti
5c53dc13a35235245447cc77,Truly Fresh,Truly Fresh
5c53dc14a35235245447cc9d,Tukku Food House,Tukku Food House
5c53dc14a35235245447ccb2,Twister King,Twister King
5c53dc14a35235245447cd3e,Udipi Corner,Udipi Corner
5c53dc14a35235245447cd3f,Udipi Restaurant,Udipi Restaurant
5c53dc14a35235245447cd5c,Ujjali Chinese Fast Food,Ujjali Chinese Fast Food
5c53dc14a35235245447ceca,Uncle's Kitchen,Uncle's Kitchen
5c53dc15a35235245447ced3,Unitruff,Unitruff
5c53dc15a35235245447cf1d,Urban Chulha,Urban Chulha
5c53dc15a35235245447cf1e,Urban Tohfa,Urban Tohfa
5c53dc15a35235245447cf23,V.H Spice Box,V.H Spice Box
5c53dc15a35235245447cf2b,Vargis South Indian Corner,Vargis South Indian Corner
5c53dc15a35235245447cf4d,Varsha Chinese And Fast Food,Varsha Chinese And Fast Food
5c53dc15a35235245447cf79,Varsha Sweets and Proteins,Varsha Sweets and Proteins
5c53dc15a35235245447cfb9,Veera Da Dhaba,Veera Da Dhaba
5c53dc15a35235245447cfdd,Veera Di Hatti,Veera Di Hatti
5c53dc15a35235245447cfe7,Veg And Chicken Puffs,Veg And Chicken Puffs
5c53dc15a35235245447d018,Veg Kabab Factory,Veg Kabab Factory
